      1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 

 1    0 12 19 31 22 16 22 11 24 34 12 20 41 26 36 18 30 27 45 20 26  7 21 29 33 18  8 16 21 32 17  6 42 30 27 31 30 18 43 56 44 44 34 37 42 13 23 12 26 24 13 
 2   12  0 15 37 21 28 34 22 16 28 10 24 50 37 35  8 34 35 50 12 14 10 33 41 43 29 19 18  9 23 23 11 39 20 19 24 31 14 35 61 50 48 46 38 40 19 29 24 21 13 21 
 3   19 15  0 49 36 35 35 21 31 43 25 38 61 45 50 23 48 46 64  7 24 12 36 45 51 25 27  9 17 37 15 22 54 32 10 12 46 29 49 74 63 62 47 53 55 32 41 28 36 27 32 
 4   31 37 49  0 20 21 37 37 32 31 26 12 15 17 18 35  7  7 14 48 44 38 31 28 17 42 24 47 43 38 46 26 30 41 55 60 12 26 40 25 13 16 40 14 24 17  7 29 28 37 17 
 5   22 21 36 20  0 25 40 33 12 14 11  9 35 30 14 16 14 23 31 32 25 27 36 38 33 40 20 37 25 18 39 16 20 21 39 45 11  7 24 42 32 27 48 18 20 12 15 29  8 17 14 
 6   16 28 35 21 25  0 16 18 34 39 21 18 27 10 34 31 24 14 34 37 41 23 11 13 16 21  9 29 37 42 27 17 44 42 44 47 27 26 49 44 31 37 23 33 41 13 15  8 33 36 11 
 7   22 34 35 37 40 16  0 14 46 54 33 34 39 21 50 41 41 30 50 40 49 25  6 14 26 11 19 26 43 54 20 27 60 53 45 46 43 39 63 58 46 53 12 49 57 28 32 11 46 46 26 
 8   11 22 21 37 33 18 14  0 35 45 23 30 45 27 46 29 39 32 52 26 36 12 15 25 33  7 14 13 30 44  9 17 54 41 31 32 40 30 54 61 49 52 26 47 52 23 30  9 38 35 22 
 9   24 16 31 32 12 34 46 35  0 12 12 21 47 41 23  8 26 35 43 25 13 26 43 47 45 43 26 35 16  8 39 19 23  9 31 37 22  7 19 54 44 38 56 28 26 20 27 34  6  5 23 
10   34 28 43 31 14 39 54 45 12  0 21 22 46 44 15 20 24 36 38 37 23 37 50 53 47 52 34 46 27  9 50 28 12 15 43 49 19 15 10 48 41 31 62 21 16 26 28 42  7 16 28 
11   12 10 25 26 11 21 33 23 12 21  0 14 40 30 25 10 23 26 40 22 20 16 30 35 35 30 13 26 17 21 28  6 31 20 29 35 21  6 31 50 40 37 43 28 31 10 19 22 14 14 12 
12   20 24 38 12  9 18 34 30 21 22 14  0 26 21 16 22  9 14 26 36 32 27 29 30 24 36 16 37 31 27 37 15 26 30 43 48 10 14 32 36 25 24 41 17 23  7  6 23 17 25  8 
13   41 50 61 15 35 27 39 45 47 46 40 26  0 18 32 49 22 14 14 61 59 48 33 27 13 48 33 56 57 53 54 39 43 56 68 72 27 41 54 19  9 21 39 26 37 30 21 36 43 52 29 
14   26 37 45 17 30 10 21 27 41 44 30 21 18  0 35 40 24 10 29 47 50 33 15 10  6 30 18 39 46 48 36 26 46 49 54 57 28 33 54 36 25 33 23 32 41 20 16 18 38 44 18 
15   36 35 50 18 14 34 50 46 23 15 25 16 32 35  0 29 11 25 23 46 36 41 45 45 36 52 32 51 38 24 53 30 11 30 53 59  7 21 23 32 26 16 57  6  6 23 19 40 16 29 24 
16   18  8 23 35 16 31 41 29  8 20 10 22 49 40 29  0 30 35 48 17 10 18 39 45 45 36 23 27  9 15 31 14 31 12 24 30 27  9 26 58 48 43 52 34 33 20 28 30 13  5 22 
17   30 34 48  7 14 24 41 39 26 24 23  9 22 24 11 30  0 14 17 46 39 37 35 34 25 45 25 46 39 31 47 25 23 35 53 58  5 21 32 27 18 14 46  8 17 16  9 32 21 32 17 
18   27 35 46  7 23 14 30 32 35 36 26 14 14 10 25 35 14  0 20 47 45 34 24 21 11 36 19 42 43 41 41 24 37 44 54 58 18 28 45 29 17 23 33 22 31 16  8 23 31 39 14 
19   45 50 64 14 31 34 50 52 43 38 40 26 14 29 23 48 17 20  0 62 56 52 44 39 25 56 38 61 57 47 60 41 33 52 70 75 21 38 46 10  5  8 51 17 26 32 22 43 38 49 31 
20   20 12  7 48 32 37 40 26 25 37 22 36 61 47 46 17 46 47 62  0 16 15 41 49 53 31 28 16 10 31 22 22 49 25  7 12 43 25 43 73 62 60 52 50 51 31 41 32 31 21 32 
21   26 14 24 44 25 41 49 36 13 23 20 32 59 50 36 10 39 45 56 16  0 25 48 54 55 43 32 31  7 15 36 24 35  9 21 27 36 18 27 67 57 52 61 41 39 30 38 39 19  7 32 
22    7 10 12 38 27 23 25 12 26 37 16 27 48 33 41 18 37 34 52 15 25  0 26 34 39 18 15 10 18 34 13 11 47 30 20 24 36 22 45 63 51 51 37 43 47 20 30 17 29 24 20 
23   21 33 36 31 36 11  6 15 43 50 30 29 33 15 45 39 35 24 44 41 48 26  0  9 21 15 16 28 42 51 24 24 55 51 46 48 38 36 60 52 40 47 13 44 52 24 26  9 43 44 22 
24   29 41 45 28 38 13 14 25 47 53 35 30 27 10 45 45 34 21 39 49 54 34  9  0 14 24 22 38 50 55 33 30 56 56 55 57 38 40 63 46 35 43 12 43 52 27 26 17 46 50 25 
25   33 43 51 17 33 16 26 33 45 47 35 24 13  6 36 45 25 11 25 53 55 39 21 14  0 36 25 46 51 52 43 32 48 54 60 64 29 38 56 32 21 31 26 32 42 25 18 24 42 49 23 
26   18 29 25 42 40 21 11  7 43 52 30 36 48 30 52 36 45 36 56 31 43 18 15 24 36  0 20 16 36 51 10 24 61 48 35 36 46 37 61 65 53 58 22 53 59 29 36 13 45 42 28 
27    8 19 27 24 20  9 19 14 26 34 13 16 33 18 32 23 25 19 38 28 32 15 16 22 25 20  0 23 28 35 22  8 41 34 35 39 26 19 43 48 36 39 29 33 39  9 16  8 26 28  8 
28   16 18  9 47 37 29 26 13 35 46 26 37 56 39 51 27 46 42 61 16 31 10 28 38 46 16 23  0 24 42  6 21 57 38 19 20 46 32 54 71 59 61 38 53 57 30 39 21 39 32 29 
29   21  9 17 43 25 37 43 30 16 27 17 31 57 46 38  9 39 43 57 10  7 18 42 50 51 36 28 24  0 21 29 20 39 15 15 21 36 18 33 67 57 53 55 43 42 27 36 33 22 11 29 
30   32 23 37 38 18 42 54 44  8  9 21 27 53 48 24 15 31 41 47 31 15 34 51 55 52 51 35 42 21  0 46 27 20  6 36 42 26 15 12 57 49 40 64 30 25 28 33 43 10 10 30 
31   17 23 15 46 39 27 20  9 39 50 28 37 54 36 53 31 47 41 60 22 36 13 24 33 43 10 22  6 29 46  0 23 59 43 25 26 47 34 58 70 58 61 32 54 59 30 38 18 42 37 29 
32    6 11 22 26 16 17 27 17 19 28  6 15 39 26 30 14 25 24 41 22 24 11 24 30 32 24  8 21 20 27 23  0 36 26 29 33 24 13 37 51 40 39 37 32 36  9 19 15 20 20 10 
33   42 39 54 30 20 44 60 54 23 12 31 26 43 46 11 31 23 37 33 49 35 47 55 56 48 61 41 57 39 20 59 36  0 27 55 61 18 25 13 41 36 25 67 16  7 32 30 49 18 28 34 
34   30 20 32 41 21 42 53 41  9 15 20 30 56 49 30 12 35 44 52 25  9 30 51 56 54 48 34 38 15  6 43 26 27  0 30 36 31 16 18 62 53 46 64 35 31 29 36 42 13  6 31 
35   27 19 10 55 39 44 45 31 31 43 29 43 68 54 53 24 53 54 70  7 21 20 46 55 60 35 35 19 15 36 25 29 55 30  0  6 50 32 48 80 69 67 57 57 57 38 48 37 37 26 39 
36   31 24 12 60 45 47 46 32 37 49 35 48 72 57 59 30 58 58 75 12 27 24 48 57 64 36 39 20 21 42 26 33 61 36  6  0 56 38 54 85 74 72 58 63 63 43 53 40 43 32 43 
37   30 31 46 12 11 27 43 40 22 19 21 10 27 28  7 27  5 18 21 43 36 36 38 38 29 46 26 46 36 26 47 24 18 31 50 56  0 18 27 31 22 16 49  7 13 17 12 33 17 28 18 
38   18 14 29 26  7 26 39 30  7 15  6 14 41 33 21  9 21 28 38 25 18 22 36 40 38 37 19 32 18 15 34 13 25 16 32 38 18  0 24 49 39 34 49 25 25 13 20 28  7 11 15 
39   43 35 49 40 24 49 63 54 19 10 31 32 54 54 23 26 32 45 46 43 27 45 60 63 56 61 43 54 33 12 58 37 13 18 48 54 27 24  0 54 49 38 72 29 20 36 38 52 17 22 38 
40   56 61 74 25 42 44 58 61 54 48 50 36 19 36 32 58 27 29 10 73 67 63 52 46 32 65 48 71 67 57 70 51 41 62 80 85 31 49 54  0 12 16 58 26 34 42 32 52 48 59 42 
41   44 50 63 13 32 31 46 49 44 41 40 25  9 25 26 48 18 17  5 62 57 51 40 35 21 53 36 59 57 49 58 40 36 53 69 74 22 39 49 12  0 13 47 20 29 31 21 40 39 50 30 
42   44 48 62 16 27 37 53 52 38 31 37 24 21 33 16 43 14 23  8 60 52 51 47 43 31 58 39 61 53 40 61 39 25 46 67 72 16 34 38 16 13  0 56 10 18 31 22 45 32 44 31 
43   34 46 47 40 48 23 12 26 56 62 43 41 39 23 57 52 46 33 51 52 61 37 13 12 26 22 29 38 55 64 32 37 67 64 57 58 49 49 72 58 47 56  0 55 63 36 37 21 56 57 34 
44   37 38 53 14 18 33 49 47 28 21 28 17 26 32  6 34  8 22 17 50 41 43 44 43 32 53 33 53 43 30 54 32 16 35 57 63  7 25 29 26 20 10 55  0 10 24 17 40 22 34 25 
45   42 40 55 24 20 41 57 52 26 16 31 23 37 41  6 33 17 31 26 51 39 47 52 52 42 59 39 57 42 25 59 36  7 31 57 63 13 25 20 34 29 18 63 10  0 29 26 47 20 31 31 
46   13 19 32 17 12 13 28 23 20 26 10  7 30 20 23 20 16 16 32 31 30 20 24 27 25 29  9 30 27 28 30  9 32 29 38 43 17 13 36 42 31 31 36 24 29  0  9 17 19 24  2 
47   23 29 41  7 15 15 32 30 27 28 19  6 21 16 19 28  9  8 22 41 38 30 26 26 18 36 16 39 36 33 38 19 30 36 48 53 12 20 38 32 21 22 37 17 26  9  0 23 23 31  9 
48   12 24 28 29 29  8 11  9 34 42 22 23 36 18 40 30 32 23 43 32 39 17  9 17 24 13  8 21 33 43 18 15 49 42 37 40 33 28 52 52 40 45 21 40 47 17 23  0 35 35 15 
49   26 21 36 28  8 33 46 38  6  7 14 17 43 38 16 13 21 31 38 31 19 29 43 46 42 45 26 39 22 10 42 20 18 13 37 43 17  7 17 48 39 32 56 22 20 19 23 35  0 12 21 
50   24 13 27 37 17 36 46 35  5 16 14 25 52 44 29  5 32 39 49 21  7 24 44 50 49 42 28 32 11 10 37 20 28  6 26 32 28 11 22 59 50 44 57 34 31 24 31 35 12  0 26 
51   13 21 32 17 14 11 26 22 23 28 12  8 29 18 24 22 17 14 31 32 32 20 22 25 23 28  8 29 29 30 29 10 34 31 39 43 18 15 38 42 30 31 34 25 31  2  9 15 21 26  0 


ORIGEM: 1

 1   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   583 -  36   
20    20 -   1    22 -  22    26 -   3    33 -   3    41 -  29    46 -  29    51 -  29    54 -  29    60 -  29    68 -  29    77 -  29    85 -  29    96 -  29    99 -  29   105 -  29   113 -  29   120 -  29   126 -  29   130 -  29   138 -  29   146 -  29   155 -  29   168 -  21   180 -  29   185 -   2   205 -  11   216 -  29   223 -  29   229 -   8   230 -  22   232 -   3   234 -   3   242 -   3   252 -   3   258 -   3   271 -   3   282 -   3   341 -   3   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
21    26 -   1    26 -   2    28 -  29    32 -  16    34 -  50    37 -  50    43 -  50    51 -  16    57 -  29    65 -  29    74 -  29    82 -  29    88 -  50    96 -  16   102 -  29   109 -  50   113 -  50   121 -  16   127 -  29   135 -  29   143 -  29   152 -  29   165 -  29   177 -  29   193 -  29   204 -   3   211 -   2   215 -   2   222 -  34   227 -  34   237 -  29   241 -  29   249 -  29   251 -  29   259 -  29   269 -  29   275 -  29   286 -  29   299 -   2   311 -  29   323 -  16   331 -  16   351 -  16   382 -  36   390 -  34   419 -  39   431 -  34   457 -  39   *** - ***   *** - ***   *** - ***   
22     7 -   1    17 -  32    27 -  32    32 -   2    40 -   2    45 -   2    51 -   2    53 -   2    59 -   2    69 -   2    76 -   2    86 -   2    94 -  28    98 -   2   104 -   2   114 -   2   119 -   2   125 -   2   129 -   2   137 -   2   146 -   2   156 -  28   164 -  28   172 -  28   181 -   8   189 -   8   198 -   8   207 -   8   215 -   8   225 -  31   228 -  28   236 -  28   246 -  28   252 -  28   263 -   2   271 -   2   280 -   2   287 -   2   295 -   2   303 -   2   323 -   2   331 -   2   347 -   2   382 -  27   400 -   2   409 -   2   437 -  27   460 -  26   *** - ***   *** - ***   *** - ***   
23    21 -   1    21 -  48    25 -  48    31 -  48    39 -   6    42 -  48    49 -  48    58 -  48    64 -  48    72 -  48    78 -  48    87 -  48    95 -  48    99 -  48   105 -  48   109 -  48   117 -  48   127 -   6   138 -   6   144 -  48   151 -  48   156 -  48   165 -  48   172 -  48   179 -  48   187 -  48   195 -  24   203 -  48   213 -  48   223 -   6   237 -  14   241 -  24   251 -  24   279 -   2   286 -   2   289 -  22   294 -   7   298 -   7   306 -   7   318 -   7   327 -   7   357 -   7   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
24    29 -   1    29 -   6    30 -   6    34 -  23    40 -  23    47 -   6    51 -  23    58 -  23    65 -  14    73 -  23    81 -  14    87 -  14    95 -  14   101 -  14   108 -   6   114 -   6   118 -  23   126 -  23   136 -  14   146 -  25   153 -  23   160 -  23   165 -  23   174 -  14   180 -  14   186 -  14   196 -  14   207 -   6   212 -  23   222 -  23   232 -  14   242 -  25   253 -  43   270 -  25   286 -  22   289 -  27   298 -  23   303 -  23   307 -  23   315 -  23   327 -  23   336 -  23   358 -  18   412 -  40   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
25    33 -   1    32 -   6    32 -  14    33 -  14    39 -  14    44 -  14    50 -  14    55 -  14    61 -  14    71 -  14    77 -  14    83 -  14    91 -  14    97 -  14   105 -  14   111 -  14   117 -  14   123 -  14   132 -  14   142 -  14   152 -  13   158 -  13   164 -  13   170 -  13   180 -  13   192 -  13   198 -  13   207 -  13   210 -  14   219 -  14   228 -  14   238 -  14   256 -  14   267 -  24   269 -  14   284 -  18   342 -  30   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
26    18 -   1    18 -   8    26 -   8    32 -   8    38 -   8    46 -   8    49 -   8    56 -   8    65 -   8    71 -   8    78 -   8    85 -   8    91 -   8    98 -   8   106 -   8   112 -   8   116 -   8   124 -   8   134 -   7   144 -   7   148 -   8   155 -  31   161 -   8   168 -   8   176 -   8   184 -   8   193 -   8   202 -   8   210 -   8   220 -   7   228 -   8   240 -   7   250 -   8   258 -   7   268 -   7   281 -  22   289 -  22   306 -  27   327 -  24   353 -   6   365 -   6   372 -  11   384 -  11   387 -  27   400 -  22   433 -  21   442 -  27   455 -  22   500 -  21   577 -  40   *** - ***   
27     8 -   1    14 -  32    23 -  51    25 -  51    32 -  51    41 -  51    47 -  51    55 -  51    61 -  51    71 -  51    78 -  51    82 -  51    88 -  51    92 -  51   100 -  51   115 -  51   121 -  11   127 -  11   134 -  11   139 -  11   150 -  11   161 -  22   168 -   8   171 -  48   178 -  48   186 -  48   194 -  48   202 -  48   212 -  48   220 -  48   229 -   6   241 -   8   251 -   6   261 -  22   267 -  22   278 -  22   286 -  22   295 -  22   302 -  22   310 -  22   318 -  22   349 -  24   367 -  11   385 -  11   415 -  30   422 -  21   451 -  21   *** - ***   *** - ***   *** - ***   *** - ***   
28    16 -   1    17 -  22    26 -  31    37 -  22    40 -  31    46 -  31    54 -  31    57 -  31    63 -  22    69 -  22    76 -   3    84 -   3    93 -   3   101 -   3   108 -  22   114 -  22   120 -  31   124 -  31   132 -  31   139 -  22   146 -   3   154 -   3   162 -   3   171 -   3   180 -   3   189 -   3   201 -   3   211 -   3   216 -   8   218 -  31   226 -  31   236 -  31   242 -  31   258 -  31   266 -  31   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
29    21 -   1    21 -   2    26 -   2    31 -   2    36 -  16    41 -  21    44 -  16    50 -  16    58 -   2    67 -  16    75 -   2    86 -  50    89 -  16    95 -  16   103 -   2   110 -  16   116 -  16   120 -  16   128 -   2   136 -   2   145 -   2   158 -   2   170 -   2   186 -  16   198 -  16   206 -  16   213 -  16   221 -  16   229 -  16   230 -   2   234 -   2   242 -  16   244 -  20   252 -  20   262 -  20   268 -  20   279 -   2   292 -  20   304 -  35   316 -  36   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
30    32 -   1    32 -   9    32 -   9    32 -   9    33 -   9    39 -   9    42 -  34    48 -  34    58 -  34    65 -  34    72 -  34    80 -  34    87 -  34    93 -  34   103 -  34   108 -  34   114 -  34   118 -  34   126 -  34   136 -  34   142 -  34   150 -  34   158 -  34   167 -  34   192 -  34   202 -  34   212 -  11   212 -  38   219 -  34   230 -   5   239 -  34   254 -   5   263 -  34   280 -   5   285 -  11   290 -  34   308 -   5   317 -  34   330 -   5   337 -  34   349 -   5   358 -  34   375 -  11   380 -  34   416 -  22   418 -  34   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
31    17 -   1    20 -   8    23 -  28    34 -   8    40 -   8    48 -   8    51 -   8    58 -   8    66 -  22    69 -  28    75 -  28    82 -  28    90 -  28    99 -  28   107 -  28   114 -   8   118 -   8   126 -   8   134 -  26   142 -  22   145 -  28   152 -  28   160 -  28   168 -  28   177 -  28   186 -  28   195 -  28   207 -  28   212 -   8   220 -  26   230 -   8   236 -   8   252 -   8   260 -  26   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
32     6 -   1    16 -  27    25 -  51    31 -  27    55 -  20    61 -  28    79 -  36   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
33    42 -   1    42 -   5    42 -   5    43 -   5    43 -  49    44 -  10    50 -  10    55 -  45    59 -  45    65 -  45    70 -  45    76 -  45    86 -  45    92 -  45   101 -  45   106 -  45   112 -  45   120 -  45   126 -  45   132 -  45   138 -  45   155 -  45   160 -  45   166 -  45   175 -  45   181 -  45   201 -  45   216 -  45   224 -  45   239 -  45   256 -  45   264 -  16   273 -  45   277 -  16   284 -  16   291 -  39   299 -  39   308 -  16   315 -  39   324 -  39   335 -  39   351 -  39   360 -  39   371 -  39   391 -  39   472 -  36   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
34    30 -   1    30 -  16    29 -  50    31 -  50    33 -  50    36 -  50    42 -  50    52 -  21    59 -  50    66 -  21    74 -  21    81 -  50    87 -  50    97 -  21   102 -  50   108 -  50   112 -  50   120 -  50   130 -  21   136 -  21   144 -  21   152 -  21   161 -  21   186 -   2   196 -  38   206 -  38   211 -  11   213 -  38   218 -  30   233 -   5   236 -  30   257 -   5   260 -  30   283 -   5   284 -  11   291 -  30   311 -   5   314 -  30   331 -  11   336 -  30   352 -   5   355 -  30   374 -  11   381 -  30   412 -  22   422 -  30   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
35    27 -   1    27 -  20    29 -   3    33 -  20    40 -  20    48 -  20    53 -  20    58 -  20    61 -  20    67 -  20    75 -  20    84 -  20    92 -  20   102 -   3   106 -  20   112 -  20   120 -  20   127 -  20   133 -  20   137 -  20   145 -  20   153 -  20   162 -  20   172 -   3   187 -  20   192 -  20   202 -   3   218 -  22   230 -   2   234 -   3   235 -   3   237 -   3   241 -  20   249 -  20   259 -  20   265 -  20   278 -  20   289 -  20   304 -   2   312 -   2   323 -  22   353 -  27   384 -  27   405 -  43   427 -  43   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
36    31 -   1    31 -   3    31 -   3    35 -  35    39 -  35    46 -  35    54 -  35    59 -  35    64 -  35    67 -  35    73 -  35    81 -  35    90 -  35    98 -  35   108 -  35   112 -  35   118 -  35   126 -  35   133 -  35   139 -  35   143 -  35   151 -  35   159 -  35   168 -  35   178 -  35   193 -  35   198 -  35   208 -  35   224 -  35   236 -   3   237 -   3   239 -   3   243 -  35   247 -  35   255 -  35   265 -  35   271 -  35   284 -  35   295 -  35   310 -  35   318 -  35   329 -  35   355 -  22   371 -  22   411 -  35   423 -   2   433 -  22   487 -  18   519 -  18   552 -  43   *** - ***   
37    30 -   1    30 -  12    30 -  12    32 -  12    35 -  12    39 -  17    45 -  17    50 -  17    58 -  17    66 -  17    72 -  17    81 -  17    86 -  17    94 -  17   100 -  17   107 -  17   112 -  17   120 -  17   135 -  17   140 -  17   147 -  17   155 -  17   162 -  17   213 -  17   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
38    18 -   1    18 -  11    18 -  11    28 -  11    35 -  11    43 -  11    49 -   9    55 -  49    63 -   5    73 -  11    84 -  15    84 -   5    92 -  49   103 -  10   102 -  49   108 -   9   117 -  50   120 -  16   127 -  11   145 -  21   151 -  30   157 -  30   165 -  30   180 -   2   190 -  27   197 -  27   197 -  11   205 -  11   233 -  21   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
39    43 -   1    42 -  38    42 -  38    42 -  10    42 -  10    42 -  10    48 -  10    54 -  30    60 -  30    67 -  10    77 -  10    83 -  33    89 -  33    98 -  10   105 -  30   112 -  10   119 -  33   125 -  33   130 -  30   138 -  30   145 -  33   151 -  33   162 -  30   170 -  30   179 -  30   188 -  33   194 -  33   214 -  33   224 -  30   231 -  30   242 -  30   251 -  30   266 -  30   272 -  16   278 -  21   286 -  21   295 -  16   302 -  21   311 -  16   322 -  16   338 -  21   347 -  16   358 -  21   378 -  21   392 -  30   417 -  21   430 -  30   458 -  21   505 -  22   *** - ***   *** - ***   
40    56 -   1    55 -  19    54 -  19    54 -   4    53 -  19    55 -  19    57 -  19    61 -  19    66 -  19    74 -  19    80 -  19    85 -  19    91 -  19    98 -  41   107 -  19   113 -  19   120 -  41   127 -  19   134 -  41   141 -  19   147 -  19   153 -  19   160 -  41   170 -  41   181 -  19   188 -  41   196 -  19   203 -  41   213 -  41   226 -  41   242 -  13   244 -  41   247 -  19   256 -  19   265 -  19   275 -  19   287 -  19   301 -  42   306 -  19   318 -  19   332 -  42   358 -  18   366 -  18   386 -  18   401 -  45   412 -  45   432 -  45   458 -  18   512 -  39   559 -  39   *** - ***   
41    44 -   1    43 -  51    43 -   4    42 -   4    44 -   4    46 -   4    51 -   4    59 -   4    67 -   4    73 -   4    75 -  19    80 -  19    86 -  19    96 -  19   102 -  19   108 -  19   116 -  19   122 -  19   130 -  19   136 -  19   142 -  19   148 -  19   158 -  19   170 -  19   176 -  19   185 -  19   191 -  19   201 -  19   214 -  19   231 -  18   232 -  13   241 -  13   250 -  13   260 -  13   272 -  13   289 -  13   291 -  13   303 -  13   364 -  13   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
42    44 -   1    44 -  12    43 -  17    43 -  17    45 -  17    48 -  17    52 -  44    56 -  44    62 -  44    67 -  44    73 -  44    83 -  44    89 -  44    95 -  44   103 -  44   109 -  44   117 -  44   123 -  44   129 -  44   135 -  44   145 -  44   157 -  44   163 -  44   172 -  44   178 -  44   188 -  44   201 -  44   227 -  44   231 -   5   236 -  19   242 -  19   244 -  19   245 -  19   254 -  19   263 -  19   273 -  19   285 -  19   302 -  19   304 -  19   316 -  19   334 -  40   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
43    34 -   1    33 -  48    34 -  23    38 -  23    43 -   7    49 -   7    55 -  23    60 -   7    67 -   7    76 -   7    82 -   7    90 -   7    96 -   7   105 -   7   112 -  23   117 -   7   122 -  23   127 -   7   135 -   7   145 -   7   156 -   7   162 -   7   169 -   7   174 -   7   183 -   7   190 -   7   197 -   7   205 -   7   213 -   7   221 -   7   231 -   7   241 -   7   254 -  23   259 -   7   269 -   7   290 -  26   300 -   7   304 -   7   311 -  23   319 -  23   327 -  24   339 -  24   348 -  24   370 -  24   414 -  18   431 -  18   442 -  18   462 -  18   494 -  18   577 -  36   *** - ***   
44    37 -   1    37 -  12    37 -  12    37 -  17    39 -  17    42 -  17    46 -  37    52 -  15    57 -  37    63 -  15    73 -  37    79 -  15    85 -  15    93 -  37    99 -  15   107 -  37   113 -  15   119 -  37   125 -  15   135 -  45   147 -  37   153 -  15   162 -  37   168 -  15   178 -  45   191 -  33   217 -  39   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   *** - ***   
45    42 -   1    42 -   5    42 -   5    42 -  15    43 -  15    45 -  15    48 -  15    52 -  15    58 -  15    63 -  15    69 -  15    79 -  15    85 -  15    94 -  15    99 -  15   105 -  15   113 -  15   119 -  15   125 -  15   131 -  15   148 -  15   153 -  15   159 -  15   168 -  15   174 -  15   194 -  15   209 -  15   217 -  15   232 -  15   249 -  15   259 -  27   266 -  16   271 -  33   279 -  16   284 -  33   291 -  33   298 -  33   306 -  33   315 -  33   322 -  33   331 -  33   342 -  33   358 -  33   367 -  33   378 -  33   398 -  33   479 -  33   *** - ***   *** - ***   *** - ***   *** - ***   
